ID,Note,Amount,Category,Account,Currency,Date,Event,Exclude Report
2114,,-73,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,02/04/2025,,False
2115,,-130,ข้าวเย็น,บัวหลวง (ต่อ),THB,02/04/2025,,False
2116,,-502,ขนม,บัวหลวง (ต่อ),THB,02/04/2025,,False
2117,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,01/04/2025,,False
2118,,-45,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,01/04/2025,,False
2119,,-39,ขนม,บัวหลวง (ต่อ),THB,01/04/2025,,False
2120,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,31/03/2025,,False
2121,,-73,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,31/03/2025,,False
2122,,-658,ข้าวเย็น,บัวหลวง (ต่อ),THB,30/03/2025,,False
2123,,-10,ข้าวเช้า,บัวหลวง (ต่อ),THB,29/03/2025,,False
2124,,-76,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,29/03/2025,,False
2125,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,28/03/2025,,False
2126,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,28/03/2025,,False
2127,,-86,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,28/03/2025,,False
2128,,-163,ข้าวเย็น,บัวหลวง (ต่อ),THB,28/03/2025,,False
2129,,-100.1,น้ำมันรถ,บัวหลวง (ต่อ),THB,27/03/2025,,False
2130,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,27/03/2025,,False
2131,,-86,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,27/03/2025,,False
2132,,-75,ข้าวเย็น,บัวหลวง (ต่อ),THB,27/03/2025,,False
2133,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,26/03/2025,,False
2134,,-71,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,26/03/2025,,False
2135,,-120,ข้าวเย็น,บัวหลวง (ต่อ),THB,26/03/2025,,False
2136,จ่ายบิล,-13000,ค่าผ่อนบ้าน,บัวหลวง (ต่อ),THB,25/03/2025,,False
2137,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,25/03/2025,,False
2138,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,25/03/2025,,False
2139,,-86,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,25/03/2025,,False
2140,,-120,ข้าวเย็น,บัวหลวง (ต่อ),THB,25/03/2025,,False
2141,,5000,โอนเงินเข้า,บัวหลวง (ต่อ),THB,24/03/2025,,False
2142,,-1054.73,ค่าไฟฟ้า,บัวหลวง (ต่อ),THB,24/03/2025,,False
2143,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,24/03/2025,,False
2144,,-83,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,24/03/2025,,False
2145,,-60,ข้าวเย็น,บัวหลวง (ต่อ),THB,24/03/2025,,False
2146,,-179,ขนม,บัวหลวง (ต่อ),THB,24/03/2025,,False
2147,,-145,คาเฟ่,บัวหลวง (ต่อ),THB,23/03/2025,,False
2148,,-98,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,23/03/2025,,False
2149,,-170,ข้าวเย็น,บัวหลวง (ต่อ),THB,23/03/2025,,False
2150,,-34,คาเฟ่,บัวหลวง (ต่อ),THB,22/03/2025,,False
2151,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,22/03/2025,,False
2152,,-116,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,22/03/2025,,False
2153,,-60,ข้าวเย็น,บัวหลวง (ต่อ),THB,22/03/2025,,False
2154,สติ้กเกอร์,-285,ช้อปปิ้ง,บัวหลวง (ต่อ),THB,21/03/2025,,False
2155,,-65,ค่าใช้จ่ายอื่นๆ,บัวหลวง (ต่อ),THB,21/03/2025,,False
2156,คืนภาษี,955.34,โอนเงินเข้า,บัวหลวง (ต่อ),THB,21/03/2025,,False
2157,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,21/03/2025,,False
2158,,-45,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,21/03/2025,,False
2159,,-75,ข้าวเย็น,บัวหลวง (ต่อ),THB,21/03/2025,,False
2160,จ่ายบิล,-749,ค่าอินเตอร์เน็ต,บัวหลวง (ต่อ),THB,20/03/2025,,False
2161,,-34,คาเฟ่,บัวหลวง (ต่อ),THB,20/03/2025,,False
2162,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,20/03/2025,,False
2163,,-76,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,20/03/2025,,False
2164,,-50,ข้าวเย็น,บัวหลวง (ต่อ),THB,20/03/2025,,False
2165,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,19/03/2025,,False
2166,,-76,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,19/03/2025,,False
2167,,-44,ข้าวเย็น,บัวหลวง (ต่อ),THB,19/03/2025,,False
2168,,-79,ค่าใช้จ่ายอื่นๆ,บัวหลวง (ต่อ),THB,18/03/2025,,False
2169,,-95.1,น้ำมันรถ,บัวหลวง (ต่อ),THB,18/03/2025,,False
2170,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,18/03/2025,,False
2171,,-79,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,18/03/2025,,False
2172,,-74,ข้าวเย็น,บัวหลวง (ต่อ),THB,18/03/2025,,False
2173,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,17/03/2025,,False
2174,,-55,ข้าวเย็น,บัวหลวง (ต่อ),THB,17/03/2025,,False
2175,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,15/03/2025,,False
2176,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,15/03/2025,,False
2177,,-98,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,15/03/2025,,False
2178,,-120,ข้าวเย็น,บัวหลวง (ต่อ),THB,15/03/2025,,False
2179,,-50,คาเฟ่,บัวหลวง (ต่อ),THB,14/03/2025,,False
2180,,-79,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,14/03/2025,,False
2181,,-79,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,13/03/2025,,False
2182,,-450,ปาตี้,บัวหลวง (ต่อ),THB,13/03/2025,,False
2183,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,12/03/2025,,False
2184,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,12/03/2025,,False
2185,,-74,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,12/03/2025,,False
2186,,-75,ข้าวเย็น,บัวหลวง (ต่อ),THB,12/03/2025,,False
2187,,-34,คาเฟ่,บัวหลวง (ต่อ),THB,11/03/2025,,False
2188,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,11/03/2025,,False
2189,,-79,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,11/03/2025,,False
2190,,-70,ข้าวเย็น,บัวหลวง (ต่อ),THB,11/03/2025,,False
2191,,-1500,ค่าใช้จ่ายอื่นๆ,บัวหลวง (ต่อ),THB,10/03/2025,,False
2192,,500,โอนเงินเข้า,บัวหลวง (ต่อ),THB,10/03/2025,,False
2193,,-90.2,น้ำมันรถ,บัวหลวง (ต่อ),THB,10/03/2025,,False
2194,,-496,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,10/03/2025,,False
2195,,-80,คาเฟ่,บัวหลวง (ต่อ),THB,09/03/2025,,False
2196,,-50,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,09/03/2025,,False
2197,,-160,ค่าบำรุงรักษา,บัวหลวง (ต่อ),THB,08/03/2025,,False
2198,,-1890,ของเล่น,บัวหลวง (ต่อ),THB,08/03/2025,,False
2199,,-80,คาเฟ่,บัวหลวง (ต่อ),THB,08/03/2025,,False
2200,,-17,คาเฟ่,บัวหลวง (ต่อ),THB,07/03/2025,,False
2201,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,07/03/2025,,False
2202,,-69,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,07/03/2025,,False
2203,,55,โอนเงินเข้า,บัวหลวง (ต่อ),THB,06/03/2025,,False
2204,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,06/03/2025,,False
2205,,-69,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,06/03/2025,,False
2206,,-110,กีฬา,บัวหลวง (ต่อ),THB,06/03/2025,,False
2207,,-10000,การลงทุน,บัวหลวง (ต่อ),THB,05/03/2025,,False
2208,,-10,ค่าใช้จ่ายอื่นๆ,บัวหลวง (ต่อ),THB,05/03/2025,,False
2209,,51670.31,เงินเดือน,บัวหลวง (ต่อ),THB,05/03/2025,,False
2210,,-500,น้ำมันรถ,บัวหลวง (ต่อ),THB,05/03/2025,,False
2211,จ่ายบิล,-600,ค่าส่วนกลางหมู่บ้าน,บัวหลวง (ต่อ),THB,05/03/2025,,False
2212,จ่ายบิล,-13308.46,จ่ายบัตรเครดิต,บัวหลวง (ต่อ),THB,05/03/2025,,False
2213,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,05/03/2025,,False
2214,,-85,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,05/03/2025,,False
2215,,-569,ปาตี้,บัวหลวง (ต่อ),THB,05/03/2025,,False
2216,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,04/03/2025,,False
2217,,-79,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,04/03/2025,,False
2218,,-60,ข้าวเย็น,บัวหลวง (ต่อ),THB,04/03/2025,,False
2219,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,03/03/2025,,False
2220,,-74,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,03/03/2025,,False
2221,,-103,กีฬา,บัวหลวง (ต่อ),THB,03/03/2025,,False
2222,,-214,จ่ายบัตรเครดิต,บัวหลวง (ต่อ),THB,02/03/2025,,False
2223,,320,โอนเงินเข้า,บัวหลวง (ต่อ),THB,01/03/2025,,False
2224,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,01/03/2025,,False
2225,,-107,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,01/03/2025,,False
2226,,-565,ช้อปปิ้ง,บัวหลวง (ต่อ),THB,28/02/2025,,False
2227,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,28/02/2025,,False
2228,,-75,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,28/02/2025,,False
2229,,-49,ข้าวเย็น,บัวหลวง (ต่อ),THB,28/02/2025,,False
2230,,42.2,รายได้อื่นๆ,บัวหลวง (ต่อ),THB,27/02/2025,,False
2231,,305,โอนเงินเข้า,บัวหลวง (ต่อ),THB,27/02/2025,,False
2232,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,27/02/2025,,False
2233,,-90,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,27/02/2025,,False
2234,,-75,ข้าวเย็น,บัวหลวง (ต่อ),THB,27/02/2025,,False
2235,,-42.2,ค่าใช้จ่ายอื่นๆ,บัวหลวง (ต่อ),THB,26/02/2025,,False
2236,,-12,คาเฟ่,บัวหลวง (ต่อ),THB,26/02/2025,,False
2237,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,26/02/2025,,False
2238,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,26/02/2025,,False
2239,,-72,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,26/02/2025,,False
2240,,-55,ข้าวเย็น,บัวหลวง (ต่อ),THB,26/02/2025,,False
2241,สำรองจ่าย,-1200,กีฬา,บัวหลวง (ต่อ),THB,26/02/2025,,False
2242,,-13000,ค่าผ่อนบ้าน,บัวหลวง (ต่อ),THB,25/02/2025,,False
2243,,-553,ค่ายา,บัวหลวง (ต่อ),THB,25/02/2025,,False
2244,,0.45,รายได้อื่นๆ,บัวหลวง (ต่อ),THB,24/02/2025,,False
2245,,-42,คาเฟ่,บัวหลวง (ต่อ),THB,24/02/2025,,False
2246,,-75,ข้าวเย็น,บัวหลวง (ต่อ),THB,24/02/2025,,False
2247,,-922,ช้อปปิ้ง,บัวหลวง (ต่อ),THB,22/02/2025,,False
2248,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,22/02/2025,,False
2249,,-81,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,22/02/2025,,False
2250,,-600,อาหาร & เครื่องดื่ม,บัวหลวง (ต่อ),THB,21/02/2025,,False
2251,,5000,โอนเงินเข้า,บัวหลวง (ต่อ),THB,21/02/2025,,False
2252,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,21/02/2025,,False
2253,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,21/02/2025,,False
2254,,-85,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,21/02/2025,,False
2255,,-276.45,ข้าวเย็น,บัวหลวง (ต่อ),THB,21/02/2025,,False
2256,,-377,ปาตี้,บัวหลวง (ต่อ),THB,21/02/2025,,False
2257,จ่ายบิล,-749,ค่าอินเตอร์เน็ต,บัวหลวง (ต่อ),THB,20/02/2025,,False
2258,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,20/02/2025,,False
2259,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,20/02/2025,,False
2260,,-67,ข้าวเย็น,บัวหลวง (ต่อ),THB,20/02/2025,,False
2261,,-25,คาเฟ่,บัวหลวง (ต่อ),THB,19/02/2025,,False
2262,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,19/02/2025,,False
2263,,-85,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,19/02/2025,,False
2264,,-67,ข้าวเย็น,บัวหลวง (ต่อ),THB,19/02/2025,,False
2265,,-50,คาเฟ่,บัวหลวง (ต่อ),THB,18/02/2025,,False
2266,,-45,ข้าวเช้า,บัวหลวง (ต่อ),THB,18/02/2025,,False
2267,,-87,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,18/02/2025,,False
2268,,-59,ข้าวเย็น,บัวหลวง (ต่อ),THB,18/02/2025,,False
2269,,-33,ขนม,บัวหลวง (ต่อ),THB,18/02/2025,,False
2270,,-95,ข้าวกลางวัน,บัวหลวง (ต่อ),THB,17/02/2025,,False
2271,,-65,ข้าวเย็น,บัวหลวง (ต่อ),THB,17/02/2025,,False
2272,,-80,คาเฟ่,บัวหลวง (ต่อ),THB,16/02/2025,,False
